weekday,inner_speed1,inner_speed2,inner_speed3,inner_speed4,inner_speed5,inner_speed6,inner_speed7,inner_speed8,outer_speed,inner_speed,under_10,10_20,20_30,30_40,40_50,50_60,60_70,70_80,80_over,education-inner,education-outer,consumption-inner,consumption-outer,transportation-inner,transportation-outer,cultural-inner,cultural-outer,bicycle-inner,bicycle-outer,removedparking,newmobility,percentageclosedstreet,inner_age,outer_age,inner_actmode,outer_actmode,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,inner_escooter,outer_escooter,inner_emoped,outer_emoped,bikedirection_south,bikedirection_north,biketotal,wspd_,bikedirection_south_,bikedirection_north_,tavg_,inner_speed8_,snow_,pres_,wpgt_,inner_speed1_,outer_actmode_,inner_speed7_,inner_speed4_,prcp_,inner_speed3_,tmax_,inner_actmode_,inner_speed5_,inner_speed6_,tmin_,tsun_,wdir_,inner_speed2_,outer_speed_,biketotal_,inner_escooter_,outer_escooter_,inner_emoped_,outer_emoped_,date
4.0,0.900125,0.869670833,0.868758333,0.899066667,0.8945625,0.868758333,0.846895833,0.857091667,0.861089371,0.875616146,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.61354877,54.31555267,21.7,12.2,28.5,0.5,0.0,105.0,6.8,29.2,1013.7,800.0,0.000116667,0.00028,0.0,0.0,5671.0,5434.0,11105.0,9.416666666666666,3298.8333333333335,3068.6666666666665,14.266666666666666,0.8051942378333333,0.0,1017.4833333333332,32.233333333333334,0.8497522803333334,54.37863212,0.7914187366666666,0.6882628786666666,4.216666666666666,0.8675,19.7,52.5974398,0.8247207258333334,0.8139106825,8.75,473.0,88.5,0.8352759719999999,0.8204118838333333,6367.5,0.00021666650000000002,0.00025,0.004505164,0.0061994685,2023-06-29
5.0,0.83890303,0.846037121,0.873747727,0.8378125,0.88875947,0.873747727,0.856967803,0.840053788,0.838868592,0.857003646,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.61354877,54.31555267,19.2,16.3,22.2,18.1,0.0,262.0,6.5,27.4,1010.9,64.0,0.000216667,0.00038,0.005172,0.005172,2151.0,2117.0,4268.0,9.133333333333333,3549.1666666666665,3360.1666666666665,15.866666666666667,0.7458263328333334,0.0,1016.2666666666668,34.916666666666664,0.8120233363333332,54.37863212,0.7521522528333332,0.6895534298333333,2.316666666666667,0.8461048361666667,21.216666666666665,52.5974398,0.7842304223333333,0.7675913286666667,10.1,519.6666666666666,113.5,0.8098026838333334,0.7885839039999999,6909.333333333333,0.000275,0.00029,0.001707559,0.006411643,2023-06-30
6.0,0.934985714,0.949694643,0.941757143,0.926782143,0.993621429,0.941757143,0.960205357,0.942195238,0.943766412,0.948874851,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.61354877,54.31555267,18.9,14.4,23.7,2.2,0.0,258.0,10.8,43.6,1009.7,226.0,0.000266667,0.0005,0.0,0.003362,3092.0,3003.0,6095.0,10.316666666666666,3283.0,3010.5,16.0,0.8715260831666667,0.0,1015.9,32.63333333333333,0.9187062149999999,54.37863212,0.8820024516666667,0.7490558351666666,0.016666666666666666,0.8772358100000001,21.5,52.5974398,0.9037251995000001,0.8953775578333333,11.133333333333333,501.6666666666667,94.16666666666667,0.9427770354999999,0.8918326828333334,6293.5,0.0003333335,0.00016999999999999999,0.0040860465,0.0007078145,2023-07-01
7.0,0.75,0.75,0.72595625,0.75,0.75,0.72595625,0.72619375,0.73706875,0.725598937,0.739396875,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.61354877,54.31555267,18.4,13.5,23.7,2.8,0.0,250.0,11.5,42.8,1011.8,347.0,0.00035,0.00044,0.008546,0.003418,2640.0,2372.0,5012.0,9.816666666666666,3578.8333333333335,3308.5,17.033333333333335,0.8362354478333334,0.0,1014.6166666666667,34.31666666666666,0.8463481586666667,54.37863212,0.92908311,0.7791466856666668,0.0,0.9071287323333334,23.316666666666666,52.5974398,0.8491262566666666,0.9437365495,10.966666666666667,645.6666666666666,67.16666666666667,0.8635421858333333,0.8422297145000001,6887.333333333333,0.00031111133333333336,0.00022666666666666668,0.0018184389999999998,0.002425634,2023-07-02
1.0,0.6830725,0.613396667,0.60048,0.6830725,0.68869,0.599355,0.609404167,0.590608333,0.62135932,0.633509896,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.61354877,54.31555267,20.0,15.1,24.4,0.4,0.0,254.0,10.8,43.6,1013.5,318.0,0.000116667,0.00034,0.0,0.003262,4494.0,4255.0,8749.0,9.583333333333334,3513.8333333333335,3308.3333333333335,16.666666666666668,0.8302839856666666,0.0,1014.8833333333333,32.88333333333333,0.873598969,54.37863212,0.8368480608333334,0.7431104816666666,0.09999999999999999,0.8895019354999999,22.099999999999998,52.5974398,0.8569465804999999,0.8532303596666666,11.216666666666667,574.1666666666666,128.83333333333334,0.8555256626666666,0.8442774821666666,6822.166666666667,0.0002666666666666667,0.00025333333333333333,0.006228244333333334,0.0012588833333333333,2023-07-03
2.0,0.941059821,0.851380655,0.870675,0.933484821,0.856919643,0.937139286,0.937139286,0.777588393,0.860299526,0.888173363,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.61354877,54.31555267,20.4,15.3,25.6,0.0,0.0,255.0,9.7,28.1,1014.3,494.0,0.000133333,0.00034,0.011648,0.004992,5050.0,4701.0,9751.0,9.833333333333334,3153.0,3029.0,14.549999999999999,0.7730794336666666,0.0,1016.4499999999999,35.21666666666667,0.8525194445,54.37863212,0.870886792,0.6972673351666666,3.733333333333333,0.8718422145,19.483333333333334,52.5974398,0.7926595085,0.874948972,9.783333333333333,368.5,216.0,0.8488666131666666,0.8119696731666667,6182.0,0.0002166665,0.00035999999999999997,0.0024371975,0.003315785,2023-07-04
3.0,0.907591667,0.862370833,0.819139583,0.91300625,0.826138889,0.8524375,0.8524375,0.72014375,0.834300198,0.844158247,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.61354877,54.31555267,18.8,14.0,23.4,2.0,0.0,222.0,10.4,43.6,1014.5,366.0,0.0002,0.00014,0.0,0.005034,4175.0,3920.0,8095.0,9.6,3147.3333333333335,3060.6666666666665,13.600000000000001,0.8040565566666666,0.0,1018.4166666666666,31.900000000000002,0.8446237185,54.37863212,0.748259825,0.6836334318333334,3.4166666666666665,0.8660084378333334,18.849999999999998,52.5974398,0.7876310208333334,0.7544813725,8.9,444.8333333333333,175.33333333333334,0.8506429708333334,0.8011950943333334,6208.0,0.00014165,0.00026000000000000003,0.001261601,0.0023765755000000003,2023-07-05
4.0,0.693658333,0.696241667,0.598216667,0.693658333,0.660258333,0.6609,0.6609,0.513883333,0.638877806,0.647214583,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.61354877,54.31555267,19.2,12.4,25.2,0.0,0.0,121.0,6.1,20.9,1017.4,696.0,0.000183333,0.00024,0.001664,0.0,5364.0,5118.0,10482.0,9.416666666666666,3298.8333333333335,3068.6666666666665,14.266666666666666,0.8051942378333333,0.0,1017.4833333333332,32.233333333333334,0.8497522803333334,54.37863212,0.7914187366666666,0.6882628786666666,4.216666666666666,0.8675,19.7,52.5974398,0.8247207258333334,0.8139106825,8.75,473.0,88.5,0.8352759719999999,0.8204118838333333,6367.5,0.00021666650000000002,0.00025,0.004505164,0.0061994685,2023-07-06
5.0,0.6143625,0.658685417,0.5829625,0.614322917,0.612220833,0.61295,0.61295,0.437841667,0.590042219,0.593286979,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.61354877,54.31555267,21.8,13.5,29.1,0.0,0.0,109.0,8.3,30.2,1018.8,917.0,0.000266667,0.000349231,0.008489,0.001698,5248.0,4863.0,10111.0,9.133333333333333,3549.1666666666665,3360.1666666666665,15.866666666666667,0.7458263328333334,0.0,1016.2666666666668,34.916666666666664,0.8120233363333332,54.37863212,0.7521522528333332,0.6895534298333333,2.316666666666667,0.8461048361666667,21.216666666666665,52.5974398,0.7842304223333333,0.7675913286666667,10.1,519.6666666666666,113.5,0.8098026838333334,0.7885839039999999,6909.333333333333,0.000275,0.00029,0.001707559,0.006411643,2023-07-07
6.0,0.929375,0.942270833,0.960016667,0.929375,0.977541667,0.981666667,0.981666667,0.8191875,0.909107738,0.9401375,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.61354877,54.31555267,22.6,15.6,30.3,0.0,0.0,2.0,6.1,20.2,1018.1,619.0,0.000302857,0.000317143,0.003676,0.007352,4660.0,4202.0,8862.0,10.316666666666666,3283.0,3010.5,16.0,0.8715260831666667,0.0,1015.9,32.63333333333333,0.9187062149999999,54.37863212,0.8820024516666667,0.7490558351666666,0.016666666666666666,0.8772358100000001,21.5,52.5974398,0.9037251995000001,0.8953775578333333,11.133333333333333,501.6666666666667,94.16666666666667,0.9427770354999999,0.8918326828333334,6293.5,0.0003333335,0.00016999999999999999,0.0040860465,0.0007078145,2023-07-08
7.0,0.9795625,0.947904167,0.954004167,0.9785375,0.992283333,0.983333333,0.983333333,0.85075,0.944189626,0.958713542,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.61354877,54.31555267,25.9,17.8,33.5,0.0,0.0,154.0,6.8,23.4,1018.9,846.0,0.000266667,0.00026,0.003514,0.0,4718.0,4149.0,8867.0,9.816666666666666,3578.8333333333335,3308.5,17.033333333333335,0.8362354478333334,0.0,1014.6166666666667,34.31666666666666,0.8463481586666667,54.37863212,0.92908311,0.7791466856666668,0.0,0.9071287323333334,23.316666666666666,52.5974398,0.8491262566666666,0.9437365495,10.966666666666667,645.6666666666666,67.16666666666667,0.8635421858333333,0.8422297145000001,6887.333333333333,0.00031111133333333336,0.00022666666666666668,0.0018184389999999998,0.002425634,2023-07-09
1.0,0.950045833,0.877945833,0.892779167,0.942470833,0.8965,0.897308333,0.897308333,0.79155,0.878065816,0.893238542,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.61354877,54.31555267,25.3,19.5,31.7,0.6,0.0,244.0,9.4,34.9,1018.7,535.0,0.0003,0.0002,0.001736,0.0,4590.0,4279.0,8869.0,9.583333333333334,3513.8333333333335,3308.3333333333335,16.666666666666668,0.8302839856666666,0.0,1014.8833333333333,32.88333333333333,0.873598969,54.37863212,0.8368480608333334,0.7431104816666666,0.09999999999999999,0.8895019354999999,22.099999999999998,52.5974398,0.8569465804999999,0.8532303596666666,11.216666666666667,574.1666666666666,128.83333333333334,0.8555256626666666,0.8442774821666666,6822.166666666667,0.0002666666666666667,0.00025333333333333333,0.006228244333333334,0.0012588833333333333,2023-07-10
2.0,0.915170833,0.846233333,0.8460375,0.925466667,0.863725,0.934904167,0.934904167,0.772254167,0.845913776,0.879836979,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.61354877,54.31555267,27.1,18.0,35.5,8.0,0.0,253.0,9.0,96.1,1013.8,846.0,0.000133333,0.00016,0.005349,0.007131,5827.0,5309.0,11136.0,9.833333333333334,3153.0,3029.0,14.549999999999999,0.7730794336666666,0.0,1016.4499999999999,35.21666666666667,0.8525194445,54.37863212,0.870886792,0.6972673351666666,3.733333333333333,0.8718422145,19.483333333333334,52.5974398,0.7926595085,0.874948972,9.783333333333333,368.5,216.0,0.8488666131666666,0.8119696731666667,6182.0,0.0002166665,0.00035999999999999997,0.0024371975,0.003315785,2023-07-11
3.0,0.894466667,0.826508333,0.809233333,0.900683333,0.831308333,0.866875,0.866875,0.732541667,0.836957993,0.841061458,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.61354877,54.31555267,21.6,18.2,28.7,16.6,0.0,225.0,10.4,41.8,1013.3,255.0,0.00015,0.00034,0.003584,0.003584,3580.0,3415.0,6995.0,9.6,3147.3333333333335,3060.6666666666665,13.600000000000001,0.8040565566666666,0.0,1018.4166666666666,31.900000000000002,0.8446237185,54.37863212,0.748259825,0.6836334318333334,3.4166666666666665,0.8660084378333334,18.849999999999998,52.5974398,0.7876310208333334,0.7544813725,8.9,444.8333333333333,175.33333333333334,0.8506429708333334,0.8011950943333334,6208.0,0.00014165,0.00026000000000000003,0.001261601,0.0023765755000000003,2023-07-12
4.0,0.797577062,0.777929201,0.827134959,0.78995708,0.775791129,0.826692819,0.811101234,0.726265538,0.777188676,0.791556128,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.61354877,54.31555267,19.8,16.6,23.9,0.0,0.0,253.0,9.4,28.4,1017.2,334.0,0.000274286,0.000411904,0.002333685,0.003450774,4095.0,4053.0,8148.0,9.416666666666666,3298.8333333333335,3068.6666666666665,14.266666666666666,0.8051942378333333,0.0,1017.4833333333332,32.233333333333334,0.8497522803333334,54.37863212,0.7914187366666666,0.6882628786666666,4.216666666666666,0.8675,19.7,52.5974398,0.8247207258333334,0.8139106825,8.75,473.0,88.5,0.8352759719999999,0.8204118838333333,6367.5,0.00021666650000000002,0.00025,0.004505164,0.0061994685,2023-07-13
5.0,0.804605331,0.802703165,0.797129017,0.765259214,0.805539903,0.791452261,0.78277137,0.71561165,0.782756051,0.783133989,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.61354877,54.31555267,22.2,15.8,27.9,0.0,0.0,126.0,8.3,26.6,1014.8,806.0,0.000266667,0.000349231,0.003632392,0.004595904,5254.0,4818.0,10072.0,9.133333333333333,3549.1666666666665,3360.1666666666665,15.866666666666667,0.7458263328333334,0.0,1016.2666666666668,34.916666666666664,0.8120233363333332,54.37863212,0.7521522528333332,0.6895534298333333,2.316666666666667,0.8461048361666667,21.216666666666665,52.5974398,0.7842304223333333,0.7675913286666667,10.1,519.6666666666666,113.5,0.8098026838333334,0.7885839039999999,6909.333333333333,0.000275,0.00029,0.001707559,0.006411643,2023-07-14
6.0,0.892959062,0.908970273,0.877374097,0.838799324,0.904492682,0.884387236,0.875140442,0.820412416,0.872530328,0.875316942,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.61354877,54.31555267,28.1,19.0,35.9,2.6,0.0,151.0,9.0,40.3,1009.1,862.0,0.000302857,0.000317143,0.003629584,0.003227375,4375.0,4269.0,8644.0,10.316666666666666,3283.0,3010.5,16.0,0.8715260831666667,0.0,1015.9,32.63333333333333,0.9187062149999999,54.37863212,0.8820024516666667,0.7490558351666666,0.016666666666666666,0.8772358100000001,21.5,52.5974398,0.9037251995000001,0.8953775578333333,11.133333333333333,501.6666666666667,94.16666666666667,0.9427770354999999,0.8918326828333334,6293.5,0.0003333335,0.00016999999999999999,0.0040860465,0.0007078145,2023-07-15
7.0,0.730783333,0.678120833,0.71095,0.730783333,0.735933333,0.691666667,0.691666667,0.576254167,0.673372449,0.693269792,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.61354877,54.31555267,22.4,18.8,26.1,8.2,0.0,297.0,7.9,38.2,1015.8,299.0,3.33e-05,0.0007,0.0,0.00367,4053.0,3759.0,7812.0,9.816666666666666,3578.8333333333335,3308.5,17.033333333333335,0.8362354478333334,0.0,1014.6166666666667,34.31666666666666,0.8463481586666667,54.37863212,0.92908311,0.7791466856666668,0.0,0.9071287323333334,23.316666666666666,52.5974398,0.8491262566666666,0.9437365495,10.966666666666667,645.6666666666666,67.16666666666667,0.8635421858333333,0.8422297145000001,6887.333333333333,0.00031111133333333336,0.00022666666666666668,0.0018184389999999998,0.002425634,2023-07-16
1.0,0.895283333,0.869604167,0.806895833,0.904358333,0.845670833,0.8306625,0.8306625,0.665391667,0.820525255,0.831066146,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.56136017,54.22655847,22.8,18.0,28.1,0.0,0.0,292.0,7.6,31.3,1018.5,503.0,8.33e-05,0.00048,0.0,0.005291,4369.0,4044.0,8413.0,9.583333333333334,3513.8333333333335,3308.3333333333335,16.666666666666668,0.8302839856666666,0.0,1014.8833333333333,32.88333333333333,0.873598969,54.37863212,0.8368480608333334,0.7431104816666666,0.09999999999999999,0.8895019354999999,22.099999999999998,52.5974398,0.8569465804999999,0.8532303596666666,11.216666666666667,574.1666666666666,128.83333333333334,0.8555256626666666,0.8442774821666666,6822.166666666667,0.0002666666666666667,0.00025333333333333333,0.006228244333333334,0.0012588833333333333,2023-07-17
2.0,0.670805682,0.598220455,0.569863258,0.670690909,0.600374621,0.641879924,0.641879924,0.452606439,0.584192045,0.605790152,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.56136017,54.22655847,23.1,16.4,28.6,0.3,0.0,330.0,6.8,30.6,1017.1,546.0,8.33e-05,0.0004,0.007092,0.008865,5219.0,4910.0,10129.0,9.833333333333334,3153.0,3029.0,14.549999999999999,0.7730794336666666,0.0,1016.4499999999999,35.21666666666667,0.8525194445,54.37863212,0.870886792,0.6972673351666666,3.733333333333333,0.8718422145,19.483333333333334,52.5974398,0.7926595085,0.874948972,9.783333333333333,368.5,216.0,0.8488666131666666,0.8119696731666667,6182.0,0.0002166665,0.00035999999999999997,0.0024371975,0.003315785,2023-07-18
3.0,0.6675625,0.5942,0.6323125,0.66425,0.64328125,0.67163125,0.67163125,0.501225,0.652254762,0.630761719,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.56136017,54.22655847,24.1,19.1,29.6,0.0,0.0,271.0,12.2,44.6,1011.7,720.0,0.000166667,0.00036,0.0,0.001733,5755.0,5472.0,11227.0,9.6,3147.3333333333335,3060.6666666666665,13.600000000000001,0.8040565566666666,0.0,1018.4166666666666,31.900000000000002,0.8446237185,54.37863212,0.748259825,0.6836334318333334,3.4166666666666665,0.8660084378333334,18.849999999999998,52.5974398,0.7876310208333334,0.7544813725,8.9,444.8333333333333,175.33333333333334,0.8506429708333334,0.8011950943333334,6208.0,0.00014165,0.00026000000000000003,0.001261601,0.0023765755000000003,2023-07-19
4.0,0.797577062,0.777929201,0.827134959,0.78995708,0.775791129,0.826692819,0.811101234,0.726265538,0.777188676,0.791556128,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.56136017,54.22655847,21.1,16.6,25.5,0.0,0.0,293.0,10.1,39.2,1012.9,481.0,0.000274286,0.000411904,0.0,0.003552,5299.0,5251.0,10550.0,9.416666666666666,3298.8333333333335,3068.6666666666665,14.266666666666666,0.8051942378333333,0.0,1017.4833333333332,32.233333333333334,0.8497522803333334,54.37863212,0.7914187366666666,0.6882628786666666,4.216666666666666,0.8675,19.7,52.5974398,0.8247207258333334,0.8139106825,8.75,473.0,88.5,0.8352759719999999,0.8204118838333333,6367.5,0.00021666650000000002,0.00025,0.004505164,0.0061994685,2023-07-20
5.0,0.548305,0.568235,0.46184,0.548305,0.54462,0.52167,0.52167,0.38825,0.510347347,0.512861875,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.56136017,54.22655847,18.2,14.6,24.4,10.2,0.0,249.0,8.6,44.6,1011.2,176.0,5e-05,0.00028,0.005301,0.007068,3378.0,3179.0,6557.0,9.133333333333333,3549.1666666666665,3360.1666666666665,15.866666666666667,0.7458263328333334,0.0,1016.2666666666668,34.916666666666664,0.8120233363333332,54.37863212,0.7521522528333332,0.6895534298333333,2.316666666666667,0.8461048361666667,21.216666666666665,52.5974398,0.7842304223333333,0.7675913286666667,10.1,519.6666666666666,113.5,0.8098026838333334,0.7885839039999999,6909.333333333333,0.000275,0.00029,0.001707559,0.006411643,2023-07-21
6.0,0.68637,0.676035,0.6527,0.6770275,0.667979167,0.656878333,0.656878333,0.513833333,0.684681139,0.648462708,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.56136017,54.22655847,19.7,13.2,25.4,0.0,0.0,252.0,9.4,42.1,1015.2,683.0,0.000216667,0.00024,0.004917,0.004918,4513.0,3967.0,8480.0,10.316666666666666,3283.0,3010.5,16.0,0.8715260831666667,0.0,1015.9,32.63333333333333,0.9187062149999999,54.37863212,0.8820024516666667,0.7490558351666666,0.016666666666666666,0.8772358100000001,21.5,52.5974398,0.9037251995000001,0.8953775578333333,11.133333333333333,501.6666666666667,94.16666666666667,0.9427770354999999,0.8918326828333334,6293.5,0.0003333335,0.00016999999999999999,0.0040860465,0.0007078145,2023-07-22
7.0,0.958425455,0.932232727,0.985795455,0.958425455,0.992,0.972096364,0.972096364,0.892948182,0.940778302,0.9580025,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.56136017,54.22655847,22.9,16.5,29.3,1.4,0.0,222.0,11.5,41.0,1012.5,614.0,0.000383333,0.00026,0.003472,0.005208,4407.0,3985.0,8392.0,9.816666666666666,3578.8333333333335,3308.5,17.033333333333335,0.8362354478333334,0.0,1014.6166666666667,34.31666666666666,0.8463481586666667,54.37863212,0.92908311,0.7791466856666668,0.0,0.9071287323333334,23.316666666666666,52.5974398,0.8491262566666666,0.9437365495,10.966666666666667,645.6666666666666,67.16666666666667,0.8635421858333333,0.8422297145000001,6887.333333333333,0.00031111133333333336,0.00022666666666666668,0.0018184389999999998,0.002425634,2023-07-23
1.0,0.940854167,0.891070833,0.8642375,0.939870833,0.897208333,0.90675,0.90675,0.775154167,0.864136055,0.890236979,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.56136017,54.22655847,20.3,17.1,26.5,3.6,0.0,191.0,9.4,55.4,1007.8,245.0,0.000233333,0.00036,0.009949,0.001658,3237.0,3049.0,6286.0,9.583333333333334,3513.8333333333335,3308.3333333333335,16.666666666666668,0.8302839856666666,0.0,1014.8833333333333,32.88333333333333,0.873598969,54.37863212,0.8368480608333334,0.7431104816666666,0.09999999999999999,0.8895019354999999,22.099999999999998,52.5974398,0.8569465804999999,0.8532303596666666,11.216666666666667,574.1666666666666,128.83333333333334,0.8555256626666666,0.8442774821666666,6822.166666666667,0.0002666666666666667,0.00025333333333333333,0.006228244333333334,0.0012588833333333333,2023-07-24
2.0,0.8453375,0.795558333,0.821141667,0.844820833,0.843708333,0.86635,0.86635,0.6837625,0.801466922,0.820878646,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.56136017,54.22655847,16.3,12.1,21.0,12.9,0.0,230.0,10.4,53.3,1006.1,120.0,0.000183333,0.0003,0.012861,0.003216,2688.0,2604.0,5292.0,9.833333333333334,3153.0,3029.0,14.549999999999999,0.7730794336666666,0.0,1016.4499999999999,35.21666666666667,0.8525194445,54.37863212,0.870886792,0.6972673351666666,3.733333333333333,0.8718422145,19.483333333333334,52.5974398,0.7926595085,0.874948972,9.783333333333333,368.5,216.0,0.8488666131666666,0.8119696731666667,6182.0,0.0002166665,0.00035999999999999997,0.0024371975,0.003315785,2023-07-25
3.0,0.579870833,0.570748333,0.566083333,0.586020833,0.643359167,0.582324167,0.578484167,0.418175,0.631887976,0.565633229,9726.0,6961.0,23582.0,27805.0,22479.0,14857.0,12157.0,8961.0,6122.0,3.0,61.0,20.0,436.0,15.0,193.0,0.0,6.0,11.0,256.0,129.0,3.0,0.11,11185.0,72281.0,52.56136017,54.22655847,13.1,11.0,17.6,4.6,0.0,253.0,11.5,49.3,1015.0,167.0,1.67e-05,0.00044,0.003134,0.004702,2551.0,2384.0,4935.0,9.6,3147.3333333333335,3060.6666666666665,13.600000000000001,0.8040565566666666,0.0,1018.4166666666666,31.900000000000002,0.8446237185,54.37863212,0.748259825,0.6836334318333334,3.4166666666666665,0.8660084378333334,18.849999999999998,52.5974398,0.7876310208333334,0.7544813725,8.9,444.8333333333333,175.33333333333334,0.8506429708333334,0.8011950943333334,6208.0,0.00014165,0.00026000000000000003,0.001261601,0.0023765755000000003,2023-07-26
